n_files,total_mb,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,mem_pred,wall_pred,bin_pred,wc_mean,wc_err,wc_std,x_mean,x_files,memory,wallclock,mem_bin
2,22,1,0,0,0,0,0,3,,,,,,,,,0.906184,78.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.716588,48.0,0.0
16,89,0,0,0,0,0,1,1,,,,,,,,,1.669096,629.0,0.0
5,67,1,0,0,0,0,1,3,,,,,,,,,0.94556,135.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690608,36.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.719724,36.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.83204,53.0,0.0
2,15,0,0,0,0,0,0,3,,,,,,,,,0.783476,54.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.688248,1062.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.13738,410.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704752,47.0,0.0
3,1,0,0,2,1,0,1,2,,,,,,,,,0.620804,52.0,0.0
6,70,1,1,2,0,1,1,3,,,,,,,,,2.235748,1859.0,1.0
2,9,1,0,0,0,0,0,3,,,,,,,,,0.874548,63.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571276,37.0,0.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.537716,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.69448,36.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.712108,1507.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690764,36.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146424,1261.0,0.0
2,10,0,0,0,1,0,0,3,,,,,,,,,0.732016,32.0,0.0
5,5,1,1,1,1,1,1,3,,,,,,,,,1.02038,416.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570844,37.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.62034,52.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704284,46.0,0.0
17,275,1,1,1,0,1,1,0,,,,,,,,,3.258208,34199.0,1.0
7,103,1,1,1,0,1,1,0,,,,,,,,,2.751364,8227.0,1.0
2,20,1,0,0,0,0,0,3,,,,,,,,,1.051772,76.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.7003,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57068,38.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.142812,626.0,0.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.53836,36.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.73498,90.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.274816,8772.0,1.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146924,1613.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.615776,36.0,0.0
5,3,1,0,0,1,0,1,3,,,,,,,,,0.692556,54.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.644468,54.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.705052,63.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946888,183.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.7069,39.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.574308,42.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.826428,90.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.616424,76.0,0.0
6,21,0,0,0,0,0,1,2,,,,,,,,,0.690228,60.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.111244,432.0,0.0
11,172,1,1,1,0,1,1,0,,,,,,,,,4.1851,9430.0,1.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.716016,46.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.659656,99.0,0.0
8,105,0,1,1,0,1,1,3,,,,,,,,,1.152924,3013.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.23218,3043.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.702388,36.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.616644,49.0,0.0
6,18,0,0,1,0,1,1,3,,,,,,,,,0.814084,58.0,0.0
5,4,0,0,2,1,0,1,2,,,,,,,,,0.631304,60.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.243684,3934.0,1.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.233,4074.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570932,37.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.719436,39.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.639752,79.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.619636,52.0,0.0
9,9,1,0,1,1,1,1,0,,,,,,,,,0.805056,132.0,0.0
2,6,1,0,0,1,0,0,3,,,,,,,,,0.711864,45.0,0.0
3,19,0,0,0,0,0,0,2,,,,,,,,,0.691992,34.0,0.0
6,69,1,1,2,0,1,1,0,,,,,,,,,2.226584,6085.0,1.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.563864,44.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570816,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690244,34.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.692176,60.0,0.0
5,6,0,0,1,0,0,1,2,,,,,,,,,0.629988,63.0,0.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.413244,103.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57086,36.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551076,30.0,0.0
3,1,0,0,1,0,0,1,2,,,,,,,,,0.69078,34.0,0.0
13,2,0,0,0,0,0,1,1,,,,,,,,,1.480784,585.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537744,39.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.713752,55.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.5377,37.0,0.0
9,139,1,0,0,0,0,1,3,,,,,,,,,0.98594,294.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689228,35.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.253664,1238.0,0.0
2,26,0,0,0,0,0,0,3,,,,,,,,,0.817832,44.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.708628,86.0,0.0
29,8,1,1,1,1,1,1,3,,,,,,,,,1.057908,868.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.70546,45.0,0.0
2,35,1,0,0,0,0,0,3,,,,,,,,,1.059712,85.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.224848,4539.0,1.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.537736,31.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537764,38.0,0.0
5,5,0,0,1,0,0,1,2,,,,,,,,,0.715156,56.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.7337,97.0,0.0
2,22,1,0,0,0,0,0,3,,,,,,,,,0.887548,77.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.255448,6107.0,1.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.690416,28.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.717176,1685.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570356,38.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946956,209.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.535876,26.0,0.0
10,3,1,1,2,1,1,1,3,,,,,,,,,0.981612,604.0,0.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.973832,188.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570184,37.0,0.0
16,19,1,0,1,1,1,1,3,,,,,,,,,0.976216,193.0,0.0
2,2,0,0,0,0,0,0,2,,,,,,,,,0.619016,62.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.71228,43.0,0.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.620296,51.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946788,186.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689944,37.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.620008,51.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.618996,49.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.536132,33.0,0.0
9,123,1,0,0,0,0,1,3,,,,,,,,,0.918132,233.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.68966,35.0,0.0
5,55,1,0,0,0,0,1,3,,,,,,,,,1.10396,121.0,0.0
2,2,1,0,1,1,1,0,3,,,,,,,,,0.709872,65.0,0.0
2,2,1,0,1,0,0,0,0,,,,,,,,,0.710756,47.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146904,1087.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.948312,164.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.624124,1578.0,0.0
2,10,1,0,0,1,0,0,3,,,,,,,,,0.746224,50.0,0.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.96452,326.0,0.0
9,62,1,0,0,0,0,1,3,,,,,,,,,1.126436,210.0,0.0
2,33,1,0,0,0,0,0,3,,,,,,,,,1.063516,78.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.737404,94.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704852,44.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.707572,93.0,0.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.414436,83.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,1.05068,65.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947836,179.0,0.0
2,0,0,0,0,0,0,0,1,,,,,,,,,0.587816,30.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.67496,985.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691424,38.0,0.0
5,66,1,0,0,0,0,1,3,,,,,,,,,0.970084,125.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.948784,167.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.688676,49.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.831476,88.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538452,37.0,0.0
9,153,1,0,0,0,0,1,3,,,,,,,,,0.957588,276.0,0.0
13,2,0,0,0,0,0,1,1,,,,,,,,,1.46832,424.0,0.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.413488,104.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.737056,71.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.68704,34.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.694988,44.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.2493,2269.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537684,36.0,0.0
3,5,0,0,2,0,0,1,2,,,,,,,,,0.553516,32.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.71362,1054.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.269672,12638.0,1.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.96498,319.0,0.0
5,18,1,0,0,0,0,1,3,,,,,,,,,1.08998,111.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.68944,50.0,0.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.631052,58.0,0.0
7,26,1,0,1,1,1,1,0,,,,,,,,,1.264704,234.0,0.0
5,49,1,0,0,0,0,1,3,,,,,,,,,1.05662,95.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.738668,71.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.694416,90.0,0.0
2,4,0,0,0,1,0,0,1,,,,,,,,,0.539168,51.0,0.0
3,5,0,0,2,0,0,1,2,,,,,,,,,0.590416,42.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538024,37.0,0.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.774664,3341.0,1.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.620516,45.0,0.0
7,103,1,1,1,0,1,1,0,,,,,,,,,2.763928,5445.0,1.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.948208,192.0,0.0
19,20,1,0,0,1,0,1,3,,,,,,,,,0.775,180.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.111228,511.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570624,25.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.227556,6881.0,1.0
5,9,0,0,2,0,0,1,2,,,,,,,,,0.743696,66.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.20634,2237.0,1.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946844,202.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.730604,1343.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.7189,44.0,0.0
6,70,1,1,2,0,1,1,3,,,,,,,,,2.207752,1834.0,1.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551356,31.0,0.0
7,60,0,0,0,0,0,1,1,,,,,,,,,1.734288,566.0,0.0
5,3,0,0,2,1,0,1,2,,,,,,,,,0.690792,56.0,0.0
7,105,1,0,0,0,0,1,3,,,,,,,,,0.936036,149.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947832,184.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.572404,38.0,0.0
2,18,1,0,0,0,0,0,3,,,,,,,,,1.01438,66.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.737408,68.0,0.0
9,9,1,0,1,0,0,1,0,,,,,,,,,0.788328,110.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.238392,2777.0,1.0
2,10,1,0,0,1,0,0,3,,,,,,,,,0.72334,50.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.111328,520.0,0.0
5,35,1,0,0,0,0,1,3,,,,,,,,,1.114748,119.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570864,37.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.145484,1489.0,0.0
5,5,0,0,1,0,0,1,2,,,,,,,,,0.715504,64.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.147988,2187.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.146744,1910.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.14938,2012.0,0.0
3,0,0,0,2,1,0,1,2,,,,,,,,,0.553392,32.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.235808,5614.0,1.0
7,13,0,0,0,0,0,1,2,,,,,,,,,0.640308,76.0,0.0
3,5,0,0,2,0,0,1,2,,,,,,,,,0.590888,44.0,0.0
3,17,0,0,0,1,0,1,1,,,,,,,,,1.651268,323.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571252,36.0,0.0
2,29,0,0,0,0,0,0,3,,,,,,,,,0.81694,38.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.148884,1243.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.697588,44.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.53742,34.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.94734,175.0,0.0
6,57,1,0,0,0,0,1,3,,,,,,,,,1.074836,118.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704704,45.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.6948,43.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.71996,44.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.56988,38.0,0.0
7,64,1,0,0,0,0,1,3,,,,,,,,,1.079424,170.0,0.0
5,22,1,0,0,0,0,1,3,,,,,,,,,1.104392,109.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.713048,44.0,0.0
5,13,0,0,0,0,0,1,2,,,,,,,,,0.708212,101.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.694032,44.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.149024,1649.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.693004,52.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.569996,37.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.696496,46.0,0.0
7,87,1,0,0,0,0,1,3,,,,,,,,,1.11668,184.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689876,50.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.14608,1162.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.692644,66.0,0.0
5,19,0,0,0,0,0,1,2,,,,,,,,,0.733464,142.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.706928,45.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537488,36.0,0.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.537804,35.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.68944,51.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.274324,572.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.234892,3333.0,1.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.643712,54.0,0.0
8,103,0,0,0,0,0,1,2,,,,,,,,,0.955864,109.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57028,37.0,0.0
5,3,0,0,2,1,0,1,2,,,,,,,,,0.690288,57.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538276,37.0,0.0
5,3,0,0,2,1,0,1,2,,,,,,,,,0.691432,56.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.616628,45.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.620692,52.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.260088,2267.0,1.0
3,2,0,0,2,1,0,1,2,,,,,,,,,0.690964,38.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.659784,97.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570112,37.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.644376,37.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.618692,52.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.711728,35.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538296,37.0,0.0
6,39,0,0,0,0,0,1,2,,,,,,,,,0.73546,80.0,0.0
21,18,1,1,1,1,1,1,3,,,,,,,,,1.088836,1608.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.710156,46.0,0.0
6,50,0,0,0,0,0,1,2,,,,,,,,,0.773704,104.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.572296,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570392,37.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.698036,43.0,0.0
13,13,0,0,0,0,0,1,1,,,,,,,,,1.586644,630.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,1.542732,10505.0,0.0
13,8,0,0,0,0,0,1,1,,,,,,,,,1.544364,539.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.209628,2839.0,1.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.232888,8476.0,1.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.691672,45.0,0.0
5,3,1,0,0,1,0,1,3,,,,,,,,,0.696884,52.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.708652,1409.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.55256,30.0,0.0
2,15,1,0,0,0,0,0,3,,,,,,,,,1.059248,66.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700156,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.69074,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570056,37.0,0.0
7,103,1,1,1,0,1,1,0,,,,,,,,,2.738492,6085.0,1.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.708004,46.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947552,192.0,0.0
6,25,0,0,0,0,0,1,2,,,,,,,,,0.715876,84.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.619428,51.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.236284,4270.0,1.0
7,103,1,1,1,0,1,1,0,,,,,,,,,2.74312,5361.0,1.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.944992,209.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.823396,58.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537728,38.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704704,47.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538424,36.0,0.0
2,15,0,0,0,0,0,0,3,,,,,,,,,0.793236,40.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538912,36.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.557656,38.0,0.0
8,7,1,0,2,0,0,1,0,,,,,,,,,0.743932,99.0,0.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.6935,56.0,0.0
5,17,0,0,0,0,0,1,2,,,,,,,,,0.629932,68.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570084,38.0,0.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.973944,189.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.614324,65.0,0.0
5,49,1,0,0,0,0,1,3,,,,,,,,,1.09548,130.0,0.0
5,3,0,0,2,1,0,1,2,,,,,,,,,0.690916,57.0,0.0
7,79,1,0,0,0,0,1,3,,,,,,,,,1.065436,159.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704892,34.0,0.0
3,5,0,0,2,0,0,1,2,,,,,,,,,0.588692,41.0,0.0
5,9,1,0,0,1,0,1,3,,,,,,,,,0.74766,70.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.563304,42.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.14686,741.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570952,36.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,1.045984,62.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.615004,48.0,0.0
5,1,1,0,1,1,1,1,3,,,,,,,,,0.69552,90.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.7118,1475.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.293436,7902.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570184,35.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538344,36.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.720548,40.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.82276,89.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146976,2365.0,0.0
5,40,1,0,0,0,0,1,3,,,,,,,,,1.03898,122.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.248404,3263.0,1.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.111372,405.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.264456,2365.0,1.0
17,264,1,0,0,0,0,1,3,,,,,,,,,1.080272,343.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691148,38.0,0.0
21,5,1,0,2,1,1,1,3,,,,,,,,,0.729108,125.0,0.0
9,88,1,0,0,0,0,1,3,,,,,,,,,1.118404,202.0,0.0
5,62,1,0,0,0,0,1,3,,,,,,,,,0.992628,116.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.711968,1583.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.249244,2757.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.69152,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690856,36.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947692,186.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571632,36.0,0.0
3,1,0,0,1,0,0,1,2,,,,,,,,,0.537604,34.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691324,33.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.704964,46.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.536924,32.0,0.0
2,4,0,0,0,1,0,0,3,,,,,,,,,0.692124,29.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571772,35.0,0.0
2,18,1,0,0,0,0,0,3,,,,,,,,,0.95802,73.0,0.0
5,4,0,0,1,1,0,1,2,,,,,,,,,0.632504,47.0,0.0
7,66,1,0,0,0,0,1,3,,,,,,,,,1.052212,184.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.692344,52.0,0.0
9,9,1,0,1,0,0,1,0,,,,,,,,,0.780608,111.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.621932,52.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.722772,43.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.294692,2353.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570268,37.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.616544,45.0,0.0
5,19,0,0,0,0,0,1,2,,,,,,,,,0.752712,63.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.696644,43.0,0.0
7,87,1,0,0,0,0,1,3,,,,,,,,,1.047228,141.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.546388,36.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.74348,911.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.702932,38.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.580456,1151.0,0.0
5,13,0,0,0,0,0,1,2,,,,,,,,,0.708304,87.0,0.0
7,2,0,0,0,0,0,1,1,,,,,,,,,1.469716,156.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.696548,43.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.627668,51.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.149068,2043.0,0.0
5,5,0,0,1,0,0,1,2,,,,,,,,,0.710772,53.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.705436,63.0,0.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.772924,3510.0,1.0
5,4,0,0,2,1,0,1,2,,,,,,,,,0.634428,56.0,0.0
8,105,0,1,1,0,1,1,3,,,,,,,,,1.153164,2440.0,0.0
2,29,1,0,0,0,0,0,3,,,,,,,,,1.03054,82.0,0.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.9743,162.0,0.0
4,1,0,0,0,0,0,1,1,,,,,,,,,1.430996,120.0,0.0
